-510.94396316456397,0.0003129123435763458
-510.3932818458821,0.0003096058553679157
-509.84260052720015,0.0003060802948264157
-509.29191920851827,0.0003023472646398124
-508.7412378898364,0.0002984033098735048
-508.19055657115445,0.0002942524138845048
-507.63987525247256,0.00028989443715723317
-507.0891939337907,0.00028533226439963707
-506.53851261510874,0.0002805669223254872
-505.98783129642686,0.0002756011329561912
-505.437149977745,0.0002704366063569646
-504.8864686590631,0.00026507617082556387
-504.33578734038116,0.0002595220493046822
-503.7851060216993,0.0002537772795346029
-503.2344247030174,0.0002478445194653816
-502.68374338433546,0.00024172706168931537
-502.1330620656536,0.0002354279561830569
-501.5823807469717,0.00022895077098628557
-501.03169942828976,0.00022229892027728795
-500.4810181096079,0.00021547625570087698
-499.930336790926,0.0002084865349165091
-499.37965547224405,0.00020133389425170396
-498.82897415356217,0.00019402241758469633
-498.2782928348803,0.00018655652257182261
-497.72761151619835,0.0001789406036689567
-497.17693019751647,0.00017117935344332922
-496.6262488788346,0.000163277461907584
-496.07556756015265,0.00015523988783371377
-495.52488624147077,0.00014707160186128968
-494.9742049227889,0.00013877781845936745
-494.423523604107,0.0001303637737192185
-493.87284228542507,0.0001218349257824322
-493.3221609667432,0.00011319676058822801
-492.7714796480613,0.00010445496664433742
-492.22079832937936,0.00009561526361575765
-491.6701170106975,0.00008668355592875737
-491.1194356920156,0.00007766578026792876
-490.56875437333366,0.00006856804150855873
-490.0180730546518,0.000059396476031671254
-489.4673917359699,0.00005015737275222098
-488.91671041728796,0.00004085704981702511
-488.3660290986061,0.000031501962950316425
-487.8153477799242,0.000022098593556978417
-487.26466646124226,0.000012653546177390662
-486.7139851425604,3.1734463885612086e-6
-486.1633038238785,-6.334971158177536e-6
-485.61262250519655,-0.000015864956345256038
-485.0619411865147,-0.00002540966374409406
-484.5112598678328,-0.000034962238809902566
-483.9605785491509,-0.00004451574520601434
-483.40989723046897,-0.000054063244500747374
-482.8592159117871,-0.00006359772981611659
-482.3085345931052,-0.00007311219979260237
-481.75785327442327,-0.00008259959782246433
-481.2071719557414,-0.00009205288091850853
-480.6564906370595,-0.00010146496390360615
-480.10580931837757,-0.00011082878374368154
-479.5551279996957,-0.0001201372481554228
-479.0044466810138,-0.00012938329585837134
-478.45376536233186,-0.0001385598491394441
-477.90308404365,-0.0001476598704364435
-477.3524027249681,-0.00015667631845150588
-476.80172140628616,-0.00016560220141439774
-476.2510400876043,-0.00017443053638763388
-475.7003587689224,-0.00018315439950935053
-475.14967745024046,-0.00019176688817406864
-474.5989961315586,-0.0002002611685121728
-474.0483148128767,-0.0002086304401630597
-473.4976334941948,-0.00021686798122646744
-472.9469521755129,-0.0002249671153940787
-472.396270856831,-0.0002329212545729467
-471.84558953814906,-0.0002407238681469266
-471.2949082194672,-0.00024836852344452026
-470.7442269007853,-0.00025584885692171185
-470.1935455821034,-0.00026315861263177505
-469.6428642634215,-0.0002702916151681282
-469.0921829447396,-0.0002772418062752494
-468.5415016260577,-0.00028400321937694127
-467.99082030737577,-0.0002905700144390256
-467.4401389886939,-0.0002969364539379392
-466.889457670012,-0.00030309693608990696
-466.33877635133007,-0.0003090459721408631
-465.7880950326482,-0.00031477821806494754
-465.2374137139663,-0.0003202884530376939
-464.68673239528437,-0.00032557160966979954
-464.1360510766025,-0.00033062275354916174
